News ID,Date,Title,Content,Image URL
87963,පෙබ 14 පෙ.ව.  6:58,අද කාලගුණ නිවේදනය,"උතුරු මැද, නැගෙනහිර සහ ඌව පළාත්වලත් හම්බන්තොට සහ මාතලේ දිස්ත්‍රික්කවලත් අද (14) දිනයේ වැසි වාර කිහිපයක් ඇතිවිය හැකි බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව පවසනවා.  බස්නාහිර සහ සබරගමුව පළාත්වලත් මහනුවර, නුවරඑළිය, ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් සවස් කාලයේදී හෝ රාත්‍රි කාලයේදී තැනින් තැන වැසි හෝ ගිගුරුම් සහිත වැසි ඇතිවිය හැකි බවයි එම දෙපාර්තමේන්තුව සඳහන් කළේ.  රත්නපුර, නුවරඑළිය, කළුතර, ගාල්ල සහ මාතර දිස්ත්‍රික්කවල ඇතැම් ස්ථානවලට මි.මී 75ට වැඩි තරමක තද වැසි ඇතිවීමේ හැකියාව පවතිනවා.  බස්නාහිර, සබරගමුව සහ මධ්‍යම පළාත්වලත් ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවල උදෑසන කාලයේදී මීදුම් සහිත තත්ත්වයක් බලාපොරොත්තු විය හැකි බවයි කාලගුණ විද්‍යා දෙපාර්තමේන්තුව සඳහන් කරන්නේ.  ගිගුරුම් සහිත වැසි සමග ඇතිවිය හැකි තාවකාලික තද සුළං වලින් සහ අකුණු මඟින් සිදුවන අනතුරු අවම කර ගැනීමට අවශ්‍ය පියවර ගන්නා ලෙස කාලගුණ විද්‍යා දෙපාර්තමේන්තුව ජනතාවගෙන් ඉල්ලා සිටිනවා.",https://news.bhashalanka.com/image-library/weather.jpg
87964,පෙබ 14 පෙ.ව.  7:05,අද දින කොවිඩ් මර්දන එන්නත ලබා ගත හැකි ස්ථාන 51 ක්,"අද (14) දිවයින පුරා පිහිටි මධ්‍යස්ථාන 51 දී කොවිඩ් මර්දන එන්නත්කරණ කටයුතු සිදුකෙරෙන බව සෞඛ්‍ය අමාත්‍යංශය පවසනවා.  ඒ අනුව පහත සඳහන් ස්ථාන වලදී මහජනතාවට එන්නත ලබාගැනීමේ හැකියාව පවතින බව ජනාධිපති කාර්යාලයේ නිල වෙබ් අඩවියේ පළ කර තිබෙනවා.  එසැණ පැහැදුම : එසැණ මඟින් ජනගත කරන මෙම ලැයිස්තුව, සෞඛ්‍ය අමාත්‍යංශය විසින් සකස් කර ජනාධිපති කාර්යාලයෙන් නිකුත් කරන නිල ලැයිස්තුව වන අතර, එහි නිරවද්‍යතාවය පිළිබඳ එසැණ වග නොකියයි. එම නිසා එන්නත්කරණය සඳහා නිවසෙන් පිටවීමට ප්‍රථම අදාළ ප්‍රදේශය භාර සෞඛ්‍ය නිලධාරියාගෙන් විමසා අදාළ ස්ථානය තහවුරු කරගන්න.",https://news.bhashalanka.com/image-library/vaccination-srilanka-nurse.png
87965,පෙබ 14 පෙ.ව.  7:16,මාධ්‍යවේදී චමුදිත සමරවික්‍රමගේ නිවසට ප්‍රහාරයක්,අද (14) අළුයම් කාලයේදී මාධ්‍යවේදී චමුදිත සමරවික්‍රම ගේ නිවසට කිසියම් පිරිසක් විසින් ප්‍රහාරයක් එල්ල කර තිබෙනවා.  සිව් දෙනෙකුගෙන් පමණ සමන්විත පිරිසක් විසින් අදාළ ප්‍රහාරය එල්ල කර ඇති අතර ප්‍රහාරය හේතුවෙන් ඔහුගේ නිවසට සුළු අලාභහානි වී ඇති බවයි වාර්තා වන්නේ.  මේ සම්බන්ධයෙන් අප පිලියන්දල පොලීසියෙන් විමසීමක් කළ අතර ඔවුන්ද මෙම සිදුවීම තහවුරු කරනු ලැබුවා.  ප්‍රහාරය ගැන විමර්ශනයට ගල්කිස්ස කොට්ඨාසය භාර ජ්‍යෙෂ්ඨ පොලිස් අධිකාරිවරයාගේ සෘජු අධීක්ෂණය යටතේ පොලිස් කණ්ඩායම් කිහිපයක් පත් කර තිබෙනවා.,https://news.bhashalanka.com/image-library/chamuditha.jpg
87966,පෙබ 14 පෙ.ව.  8:51,සමෘද්ධි ප්‍රතිලාභීන් සඳහා වැඩි කළ දීමනාව අද සිට,සමෘද්ධි ප්‍රතිලාභීන් සඳහා වැඩි කළ දීමනාව අද (14) සිට සමෘද්ධි ප්‍රජාමූල බැංකුව හරහා ලබා ගැනීමේ හැකියාව ඇති බව රාජ්‍ය අමාත්‍ය ශෙහාන් සේමසිංහ පවසනවා.  කොවිඩ් වසංගත තත්ත්වය සමඟ ඇති වූ බලපෑම සැලකිල්ලට ගනිමින් අයවැය මඟින් සියලු සමෘද්ධි ප්‍රතිලාභීන්ගේ දීමනා සියයට 28කින් වැඩි කිරීමට රජය තීරණය කළා.  ඒ අනුව මෙතෙක් 3500 ක දීමනාවක් ලද පවුල් ඒකකයක් සඳහා ගෙවන මුදල 4500 දක්වා ඉහළ දමා තිබෙනවා.  එසේම 2500 ක දීමනාවක් ලද පවුල් ඒකකයක් සඳහා එම දීමනාව රුපියල් 3200 ක් දක්වා ඉහළ දමා ඇති අතර රුපියල් 1500 දීමනාවක් ලබන පවුල් ඒකකයක් සඳහා ලබාදෙන දීමනාව 1900 දක්වා ඉහළ යන බවයි රාජ්‍ය අමාත්‍යවරයා සඳහන් කළේ.,https://news.bhashalanka.com/image-library/1000.jpg
87967,පෙබ 14 පෙ.ව.  9:02,අයිස් මත්ද්‍රව්‍ය තොගයක් සමඟ සැකකරුවන් 5 ක් අත්අඩංගුවට,අයිස් මත්ද්‍රව්‍ය තොගයක් සමඟ ජාවාරම්කරුවන් 5 දෙනෙකු මන්නාරම ප්‍රදේශයේ දී පොලිස් විශේෂ කාර්යය බළකායේ මන්නාරම කඳවුරේ නිලධාරීන් කණ්ඩායමක් විසින් අත්අඩංගුවට ගෙන තිබෙනවා.  ඒ අනුව අයිස් මත්ද්‍රව්‍ය කිලෝ 1යි ග්‍රෑම් 200ක් මෙලෙස අත්අඩංගුවට ගෙන ඇති අතර එහි වටිනාකම කෝටි දෙකකට අධික බවයි සඳහන් වන්නේ.  සැකකරුවන් වයස අවුරුදු 33ත් - 45ත් වයස් කාණ්ඩවල පසුවන පේසාලේ ප්‍රදේශයේ පදිංචිකරුවන් පිරිසක් බව පොලිස් විශේෂ කාර්යය බළකාය සඳහන් කළේ.  සොයාගන්නා ලද මත්ද්‍රව්‍ය තොගය සහ අත්අඩංගුවට ගත් සැකකරුවන් වැඩිදුර විමර්ශන සඳහා මන්නාරම පොලිස් ස්ථානය වෙත භාරදී තිබෙනවා.,https://news.bhashalanka.com/image-library/arrested-2.jpg
87968,පෙබ 14 පෙ.ව.  9:13,ඉදිරි සති දෙක තුළ මුදල් ඇමති යළිත් ඉන්දියාවේ සංචාරයක,"ඉන්දියාවෙන් ලබාදෙන මුල්‍ය පහසුකම් ලබාගැනීමට අදාළ ගිවිසුම් අත්සන් කිරීම සඳහා ඉදිරි සති දෙක තුළ මුදල් අමාත්‍ය බැසිල් රාජපක්ෂ ඉන්දියාවේ සංචාරයක නිරත වීමට නියමිතව ඇති බව විදේශ කටයුතු අමාත්‍ය මහාචාර්ය ජි.එල්.පීරිස් පවසනවා.  විදේශ කටයුතු අමාත්‍යවරයා සඳහන් කළේ, මුදල් අමාත්‍යවරයා ඉන්දියාවට ගොස් සිදු කළ සාකච්ඡා මඟින් ශ්‍රී ලංකාවට ඵලදායි ප්‍රතිඵල ලබාදුන් බවයි.  ඒ අනුව පළමුව ශ්‍රී ලංකාවට අමෙරිකානු ඩොලර් බිලියනක මුදලක් ලැබීමට නියමිත බවයි විදේශ කටයුතු අමාත්‍ය මහාචාර්ය ජි.එල්.පීරිස් වැඩිදුරටත් සඳහන් කළේ.",https://news.bhashalanka.com/image-library/basil-rajapaksha-2.jpg
87969,පෙබ 14 පෙ.ව.  11:20,"තවත් පුද්ගලයින් 18,534 ක් බූස්ටර් මාත්‍රාව ලබා ගනියි","මෙරට කොරෝනා මර්දන එන්නත්කරණ වැඩසටහන යටතේ ඊයේ (13) දිනයේදී තවත් පුද්ගලයින් 18,534 දෙදෙනෙකුට බූස්ටර් මාත්‍රාව ලබාදී තිබෙනවා.  ඒ අනුව මේ දක්වා බූස්ටර් මාත්‍රාව ලබාදී ඇති මෙරට සමස්ථ පුද්ගලයින් ගණන 6,128,974 ක් දක්වා ඉහළ ගොස් ඇති බවයි සෞඛ්‍ය අමාත්‍යංශය සඳහන් කළේ.  මේ අතර ඊයේ දිනයේදී ෆයිසර් එන්නතේ පළමු මාත්‍රාව පුද්ගයින් 393 කට ලබාදී තිබෙනවා.  එසේම එම එන්නතේ දෙවන මාත්‍රාව පුද්ගලයින් 443 දෙනෙකුට ලබාදී ඇති බවයි සෞඛ්‍ය අමාත්‍යංශය සඳහන් කළේ.  * පවතින ඔමික්‍රොන් ප්‍රභේදයේ ව්‍යාප්තියත් සමඟ එයින් ආරක්ෂාවීම සඳහා හැකි ඉක්මනින් බූස්ටර් මාත්‍රාව ලබා ගන්නා ලෙසයි සෞඛ්‍ය අමාත්‍යංශය ජනතාවගෙන් ඉල්ලා සිටින්නේ.",https://news.bhashalanka.com/image-library/vaccination-update-33.jpg
87970,පෙබ 14 ප.ව.  12:13,ජනාධිපති ලේකම් කාර්යාලය ඉදිරිපිට දැඩි රථවාහන තදබදයක්,විරෝධතාවක් හේතුවෙන් ජනාධිපති කාර්යාලය ඉදිරිපිට මාර්ගය අවහිරවීම හේතුවෙන් දැඩි රථවාහන තදබදයක් හටගෙන  තිබෙනවා.,https://news.bhashalanka.com/image-library/traffic-alert-1.jpg
87971,පෙබ 14 ප.ව.  12:25,කොවිඩ් ආසාදිත විශාල පිරිසක් සමාජය තුළ සිටිනවා - විශේෂඥ වෛද්‍ය හේමන්ත හේරත්,කොවිඩ් ආසාදනය වී රෝග ලක්ෂණ නොපෙන්වන විශාල පිරිසක් සමාජය තුළ සිටින බැවින් නොදැනුවත්ම දුර්වල පුද්ගලයින්ට රෝගය ආසාදනය වන බව සෞඛ්‍ය සේවා නියෝජ්‍ය  අධ්‍යක්ෂ ජනරාල් විශේෂඥ වෛද්‍ය හේමන්ත හේරත් පවසනවා.  මේ හේතුවෙන් කොවිඩ් ආසාදිත මරණවල වැඩිවීමක් දක්නට ලැබෙන බවයි ඔහු වැඩිදුරටත් සඳහන් කරන්නේ.,https://news.bhashalanka.com/image-library/hemantha-herath.png
87972,පෙබ 14 ප.ව.  12:50,ඉදිරි පැය 48 තුළ යුක්‍රේනය රුසියාව සමඟ සාකච්ඡාවක් අපේක්ෂාවෙන්,ඉදිරි පැය 48 තුළ රුසියාව සමඟ සාකච්ඡාවක් පැවැත්වීමට යුක්‍රේන නායකයා අපේක්ෂා කරන බව විදෙස් මාධ්‍ය වාර්තා කරයි.  කෙසේ නමුත් දේශ සීමාවේ සෙබළුන් බලමුළුගැන්වීම පිළිබඳව පැහැදිළි කරන ලෙස තමන් ඉදිරිපත් කළ නිල ඇරයුම් රුසියාව නොසලකාහැරිය බවයි යුක්‍රේන විදේශ ඇමතිවරයා සඳහන් කරන්නේ.   ඒ අනුව රුසියානු සැලසුමේ විනිවිදභාවය පිළිබඳව ඉදිරි පැය 48 තුළ දැනුවත් කරන ලෙසයි යුක්‍රේනය ඉල්ලා තිබෙන්නේ.  මේ අතර තවත් රටවල් කිහිපයක් යුක්‍රේනයේ පිහිටි සිය තානාපති කාර්යාල වසාදැමීමට පියවර ගෙන තිබෙනවා.,https://news.bhashalanka.com/image-library/Ukraine.jpg
87973,පෙබ 14 ප.ව.  2:54,ICCයෙන් පැතුම් නිස්සංකට අවවාද,ඕස්ට්‍රේලියාව සමඟ පැවති දෙවන විස්සයි විස්ස තරගයේ දී ශ්‍රී ලංකා කණ්ඩායම පන්දු වාර නියමිත වේලාවට නොයැවීම හේතුවෙන් තරඟ ගාස්තුවෙන් සියයට 20ක දඩයක් නියම කර තිබෙනවා.  මේ අතර ජාත්‍යන්තර තරගයක් අතරතුර අසභ්‍ය වචන භාවිතා කිරීම සම්බන්ධයෙන් ජගත් ක්‍රිකට් කවුන්සලය විසින් පැතුම් නිස්සංකට අවවාද කර තිබෙනවා.  මීට අමතරව ඔහුගේ විනය වාර්තාවට අප්‍රසාද ලකුණුක් ද එක්කර තිබෙනවා.  පැතුම් නිශ්ශංක පන්ඳුවට පහර දෙමින් සිටියදී ඔහු එල්ල කළ පහරක් වැරදි යාමෙන් පසු ඔහු විසින් දක්වන ලද වාචික ප්‍රතිචාරය ජාත්‍යන්තර ක්‍රිකට් කවුන්සිල චර්යා ධර්ම පද්ධතියේ වගන්ති උල්ලංඝනය කර ඇති බවයි තහවුරුවී ඇත්තේ.  නායක දසුන් ශානක හා පැතුම් නිස්සංක තම වැරදි පිළිගෙන ඇති බැවින් වැඩිදුර විභාගයක් අවශ්‍ය නොවන බවයි ජගත් ක්‍රිකට් කවුන්සලය නිවේදනය කළේ.,https://news.bhashalanka.com/image-library/pathum-nissanka-22.jpg
87974,පෙබ 14 ප.ව.  2:56,තවත් කොරෝනා ආසාදිතයන් 317 ක් සුවය ලබයි,"තවත් කොරෝනා ආසාදිතයන් 317 ක් පූර්ණ සුවය ලබා ඇති බව සෞඛ්‍ය අමාත්‍යාංශය නිවේදනය කරනවා.  ඒ අනුව මෙතෙක් සුවය ලැබූ සංඛ්‍යාව 595,345 දක්වා ඉහළ ගොස් තිබෙනවා.  යාවත්කාලීන කොරෝනා තතු සියල්ල පහතින්. https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/recovered.jpg
87975,පෙබ 14 ප.ව.  4:15,භානුක රාජපක්ෂ ශාරීරික යෝග්‍යතා පරීක්ෂණය සමත් වෙයි,ශ්‍රී ලංකා ක්‍රිකට් ක්‍රීඩක භානුක රාජපක්ෂ ශාරීරික යෝග්‍යතා පරීක්ෂණය සමත්වී තිබෙනවා.  භානුක රාජපක්ෂ හදිසියේ ශ්‍රී ලංකා ක්‍රිකට්වලින් ඉල්ලා අස්වීමේ තීරණය සමඟ ඔහුට ඔස්ට්‍රේලියානු සංචාරය මඟ හැරුණා.  පසුව ඔහු එම ඉල්ලා අස්වීමේ තීරණය ඉවත් කර ගත් අතර ඒ අනුව ඔහු ශාරීරික යෝග්‍යතා පරීක්ෂණයට සූදානම්වීමට කාලය ඉල්ලා සිටියා.  ඒ අනුව ඔහු අද දිනයේ පැවති  ශාරීරික යෝග්‍යතා පරීක්ෂණය සමත්වීමත් සමඟ එළඹෙන ඉන්දීය තරඟ සංචාරය සඳහා තෝරා ගැනීම්වලට සුදුසුකම් ලබනවා.  මේ අතර ඊයේ අවසන්වු IPL ක්‍රීඩක වෙන්දේසියේදී  භානුක රාජපක්ෂව ඉන්දියානු රුපියල් ලක්ෂ 50 කට පන්ජාබ් කිංග්ස් කණ්ඩායම මිලදී ගනු ලැබුවා.,https://news.bhashalanka.com/image-library/bhanuka-rajapaksha.jpg
87976,පෙබ 14 ප.ව.  4:58,ශෙහාන් මාලක CID අත්අඩංගුවට,සමාජ ක්‍රියාකරුවෙකු වන ශෙහාන් මාලක  අපරාධ පරීක්ෂණ දෙපාර්තුමේන්තුව විසින් අද (14) අත්අඩංගුවට ගෙන තිබෙනවා.  මේ සම්බන්ධයෙන් අප කළ විමසීමකදී පොලිස් මාධ්‍ය ප්‍රකාශක නිහාල් තල්දූව සඳහන් කළේ ශෙහාන් මාලක පැවැත්වූ ප්‍රවෘත්ති සාකච්ඡාවක කළ ප්‍රකාශයක් සම්බන්ධයෙන් මොහු අත්අඩංගුවට ගත් බවයි.,https://news.bhashalanka.com/image-library/cid.jpg
87977,පෙබ 14 ප.ව.  5:31,කුසල් මෙන්ඩිස් යළිත් කණ්ඩායම සමඟ එක්වෙයි,කොවිඩ් ආසාදනය වී සිටි කුසල් මෙන්ඩිස් මේ වන විට සම්පූර්ණයෙන් සුවය ලබා තිබෙනවා.  ඒ අනුව ඔහුට හෙට (15) පැවැත්වෙන තෙවැනි විස්සයි විස්ස තරගය සඳහා ක්‍රීඩා කිරීමට ද අවස්ථාව සැලසෙනු ඇති බවයි ශ්‍රී ලංකා ක්‍රිකට් ආයතනය සදහන් කළේ.,https://news.bhashalanka.com/image-library/kusal-mendis-77.jpg
87978,පෙබ 14 ප.ව.  6:07,තවත් කොරෝනා මරණ 36 ක් වාර්තා වෙයි,"ඊයේ (13) දිනය තුළ කොරෝනා ආසාදිත මරණ‍‍ 36 ක් සිදු වී ඇති බව සෞඛ්‍ය අධ්‍යක්ෂක ජනරාල්වරයා තහවුරු කරනවා.  මිය ගිය අය අතරට වයස අවුරුදු 30 - 59 අතර පුද්ගලයින් 06 ක්, අවුරුදු 60 වැඩි පුද්ගලයින් ‍30 දෙනෙක් අයත්.  ඒ සමඟින් මෙර​ට කොරෝනා ආසාදිතව මියගිය සංඛ්‍යාව 15,844 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  සිය​ලු කොරෝනා තතු: https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/corona_death_2.jpg
87979,පෙබ 14 ප.ව.  7:18,බොරැල්ල බෝම්බය තැබීමේ සිද්ධියට අත්අඩංගුවට ගත් වෛද්‍යවරයා යළිත් රිමාන්ඩ්,"බොරැල්ල සියලු සාන්තුවරුන්ගේ දේවස්ථානයේ තිබී බෝම්බයක් සොයාගැනීමේ සිද්ධිය සම්බන්ධයෙන් අත්අඩංගුවට ගත්  විශ්‍රාමික වෛද්‍යවරයා පෙබරවාරි මස 28 වනදා දක්වා රිමාන්ඩ් බන්ධනාගාරගත කර තිබෙනවා.  මේ අතර අද අධිකරණයේදී අනාවරණය වුණේ සැකකාර විශ්‍රාමික වෛද්‍යවරයා මෙම බෝම්බය තැබීම සඳහා ඔහුගේ ගෝලයින්ට රුපියල් 40,000 ක මුදලක් ගෙවා ඇති බවයි.  සිද්ධිය සම්බන්ධයෙන් මෙම විශ්‍රාමික වෛද්‍යවරයා පිටුපස කුමන්ත්‍රණ කරුවන් පිරිසක් සිටින අතර ඔවුන් අනාවරණය කර ගැනීම සඳහා වැඩිදුර විමර්ශන සිදු කරන බවයි ජ්‍යෙෂ්ඨ නියෝජ්‍ය සොලිසිටර් ජනරාල් දිලීප පීරිස් මෙහිදී වැඩිදුරටත් සඳහන් කළේ.",https://news.bhashalanka.com/image-library/court.jpg
87980,පෙබ 14 ප.ව.  8:06,"අද කොවිඩ් ආසාදිතයන් 1,231 ක් වාර්තා වෙයි","අද (14) දිනයේ වාර්තා වූ කොරෝනා ආසාදිතයන් සංඛ්‍යාව 1,231 ක් බව සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල්වරයා තහවුරු කරනවා.  සියලු කොරෝනා තතු: https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/1603894178corona-update.jpg
87981,පෙබ 14 ප.ව.  8:23,වාහන ආනයන සීමා උල්ලංඝණය කරමින් ආනයනය කළ බව පැවසෙන සුඛෝපභෝගී වාහන දෙකක් සම්බන්ධයෙන් ශ්‍රී ලංකා රේගුවෙන් නිවේදනයක්!,"<div class=""news-single-content"">
<img alt=""news images"" class=""img-fluid"" src=""https://helakuru.sgp1.cdn.digitaloceanspaces.com/assets/4iP9c9Qn.png""/>
</div>",http://news.bhashalanka.com/mahajananiwedana.jpg
87982,පෙබ 14 ප.ව.  8:49,සුඛෝපභෝගී වාහන දෙකක් ආනයනය කර ඇති බවට ප්‍රචාරය වන වීඩියෝව ගැන ශ්‍රී ලංකා රේගුවෙන් නිවේදනයක්,"වාහන ආනයන සීමා උල්ලංඝණය කරමින් ආනයනය කළ බව පවසමින් අධිවේගී මාර්ගයේ දුටු බව කියන සුඛෝපභෝගී වාහන දෙකක් ප්‍රදර්ශනය කෙරෙන වීඩියෝවක් මේ දිනවල සමාජ මාධ්‍ය තුළ වීඩියෝවක් සංසරණය වනවා.  ඒ අනුව සමාජ මාධ්‍ය තුළ සංසරණය මෙම වීඩියෝව සම්බන්ධයෙන් ශ්‍රී ලංකා රේගුව විසින් නිවේදනයක් නිකුත් කර තිබෙනවා.  අදාළ නිවේදනයේ දැක්වෙන්නේ,ආයෝජන මණ්ඩලය යටතේ ලියාපදිංචි ශ්‍රී ලාංකික සමාගමක් විසින් අගය එකතු කිරීමෙන් පසු ප්‍රතිඅපනයනය කිරීමේ පදනම මත අදාළ වාහන ආනයනය කර ඇති බවයි.  එම සමාගම විසින් කැඩිලැක් එස්කැලේඩ් වාහන දෙකක් එක්සත් රාජධානියට ප්‍රතිඅපනයනය කිරීමට අවශ්‍ය ලියකියවිලි පෙබරවාරි 11 වන දින ආයෝජන මණ්ඩලය වෙත ඉදිරිපත් කර අනුමත කරවා ගෙන ඇති බවත් පෙබරවාරි16 වන දින මෙරටට පැමිණීමට නියමිත Mac Maria Saveria නෞකාව මඟින් එම වාහන ශ්‍රී ලංකාවෙන් අපනයනය කිරීමට නියමිත බවයි ශ්‍රී ලංකා රේගුව නිකුත් කළ නිවේදනයේ වැඩිදුරටත් දැක්වෙන්නේ.",https://news.bhashalanka.com/image-library/vip-vehicles.jpg
87983,පෙබ 14 ප.ව.  9:02,වාහන ආනයන සීමා උල්ලංඝණය කරමින් ආනයනය කළ බව පැවසෙන සුඛෝපභෝගී වාහන දෙකක් සම්බන්ධයෙන් ශ්‍රී ලංකා රේගුවෙන් නිවේදනයක්!,"<div class=""news-single-content"">
<img alt=""news images"" class=""img-fluid"" src=""https://helakuru.sgp1.cdn.digitaloceanspaces.com/assets/4iP9c9Qn.png""/>
</div>",http://news.bhashalanka.com/mahajananiwedana.jpg
87984,පෙබ 14 ප.ව.  9:24,වාහන ආනයන සීමා උල්ලංඝණය කරමින් ආනයනය කළ බව පැවසෙන සුඛෝපභෝගී වාහන දෙකක් සම්බන්ධයෙන් ශ්‍රී ලංකා රේගුවෙන් නිවේදනයක්!,වාහන ආනයන සීමා උල්ලංඝණය කරමින් ආනයනය කළ බව පවසමින් අධිවේගී මාර්ගයේ දුටු බව කියන සුඛෝපභෝගී වාහන දෙකක් ප්‍රදර්ශනය කෙරෙන වීඩියෝවක් සමාජ මාධ්‍ය තුළ ප්‍රචාරය වෙමින් පවතින බව නිරීක්ෂණය වේ. ආයෝජන මණ්ඩලය යටතේ ලියාපදිංචි ශ්‍රී ලාංකික සමාගමක් විසින් අගය එකතු කිරීමෙන් පසු ප්‍රතිඅපනයනය කිරීමේ පදනම මත අදාළ වාහන ආනයනය කර ඇති බව ශ්‍රී ලංකා රේගුව මහජනතාවට දන්වා සිටී.එම සමාගම විසින් කැඩිලැක් එස්කැලේඩ් වාහන දෙකක් එක්සත් රාජධානියට ප්‍රතිඅපනයනය කිරීමට අවශ්‍ය ලියකියවිලි2022.02.11 වන දින ආයෝජන මණ්ඩලය වෙත ඉදිරිපත් කර අනුමත කරවා ගෙන ඇති බවත්2022.02.16 වන දින මෙරටට පැමිණීමට නියමිත mac maria saveria නෞකාව මගින් එම වාහන ශ්‍රී ලංකාවෙන් අපනයනය කිරීමට නියමිත බවත් ශ්‍රී ලංකා රේගුව මෙයින් තහවුරු කරනු ලැබේ.,http://news.bhashalanka.com/mahajananiwedana.jpg
87985,පෙබ 14 ප.ව.  10:30,EPF සහ ETF ඇතුළු අරමුදල් 11 ක් අධිභාර බද්දට අයත් නොවන බව මුදල් ඇමති සහතික කරයි,සියයට 25ක අධිභාර බද්දට සේවා නියුක්තිකයන්ගේ භාර අරමුදල සහ සේවක අර්ථසාධක අරමුදල ඇතුළු අරමුදල් 11 ක් අයත් නොවන බව මුදල් අමාත්‍ය බැසිල් රාජපක්ෂ කැබිනට් මණ්ඩලයේදී පැහැදිලි කර තිබෙනවා.,https://news.bhashalanka.com/image-library/tax.jpg
87986,පෙබ 15 පෙ.ව.  6:11,"ඊයේ සමස්ත කොරෝනා ආසාදිතයන් 1,231 ක් - පෙරේදා මරණ 36 ක්","ඊයේ (14) දිනයේ නැවතත් දෛනික කොරෝනා ආසාදිතයන් 1000 සීමාව ඉක්මවා ගියා.  ඒ අනුව ඊයේ දිනයේ ආසාදිතයන් 1,231 ක් ශ්‍රී ලංකාවෙන් වාර්තා වුණා.  ඊයේ දේශීයව ආසාදිතයන් 1,231 ක් හඳුනාගත් අතර විදෙස් රටවල සිට පැමිණි කිසිවෙකු කොරෝනා ආසාදිතයන් ලෙස හඳුනාගෙන තිබුණේ නැහැ.  මේ වන විට මෙරට සමස්ත ආසාදිතයන් 629,347 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  ඒ අනුව මේ වන විට සුවය ලැබූ සංඛ්‍යාව 595,345 ක් වන අතර දැනට රෝහල් ගතව ප්‍රතිකාර ලබන සංඛ්‍යාව 18,158 ක් වනවා.  පසුගිය 13 වන දා කොරෝනා මරණ 36 ක් වාර්තා වූ අතර ඒ සමඟින් මෙරට සමස්ත කොරෝනා මරණ සංඛ්‍යාව 15,844 ක් දක්වා ඉහළ ගොස් තිබෙනවා.",https://news.bhashalanka.com/image-library/dawase-corona-saranshaya.jpg
87987,පෙබ 15 පෙ.ව.  6:18,අද සිට දෛනික විදුලි කප්පාදුවක් සිදු විය හැකියි - PUCSL,ජලාශවල ඇති ජලය කළමණාකරණය කර ගැනීම සහ ඉන්ධන අර්බුදය හේතුවෙන් අද (15)සිට දෛනික විදුලි කප්පාදුවක් සිදු විය හැකි බව මහජන උපයෝගීතා කොමිසම පවසනවා.  ඒ අනුව ඊට ආදාළ ක්‍රමවේදය සහ විදුලි කප්පාදු කිරීමේ කාලසටහන අද පස්වරුවේ දැනුම් දෙන බවයි මහජන උපයෝගීතා කොමිසම වැඩිදුරටත් සඳහන් කළේ.,https://news.bhashalanka.com/image-library/power-cut-22.jpg
87988,පෙබ 15 පෙ.ව.  6:28,සෞඛ්‍ය වෘත්තීයවේදින්ගේ ඉල්ලීම් ලබන සතියේ කැබිනට් මණ්ඩලයට,වර්ජනයේ නිරත සෞඛ්‍ය වෘත්තීයවේදින්ගේ ඉල්ලීම් එළැඹෙන සතියේ අමාත්‍ය මණ්ඩල රැස්වීමට ඉදිරිපත් කිරීමට සෞඛ්‍ය අමාත්‍ය කෙහෙළිය රඹුක්වැල්ල මහතා එකඟ වී තිබෙනවා.  සෞඛ්‍ය වෘත්තීයවේදින් සමඟ ඊයේ (14) පැවති සාකච්ඡාවකදී මෙම තීරණය ගෙන තිබෙනවා.  කෙසේ වෙතත් වර්ජනයේ නිරත සෞඛ්‍ය වෘත්තීයවේදීන් පවසන්නේ තම ඉල්ලීම් කැබිනට් මණ්ඩලයට ඉදිරිපත් කර සාධනීය ප්‍රතිචාරයක් ලැබෙන තුරු වැඩ වර්ජනය අඛණ්ඩව ක්‍රියාත්මක කරන බවයි.,https://news.bhashalanka.com/image-library/keheliya-rambukwalla-3.jpg
